Detalle del Correo	VALIDACION 1	CODIGO 1
Me siento muy decepcionado de la gestión del Banco, ya que nunca me había sucedido en ningún banco donde he sido cliente que me bloquearan la tarjeta de crédito ni ningún producto dejándome inhabilitado para utilizarlo, teniendo en cuenta que mi cupo no tiene relación real con mi sueldo . Además estuve casi 1 año gestionando un crédito Hipotecario con una tasa prometida (con documentos que poseo y envié en su momento), donde realicé gastos de documentos costosos para ello, en SII, Municipalidad,	15	4
¿ Hasta  cuando  cierran  agencias  en  Santiago?1°)el  sistema de  pantallas  para  ingresar  al  sistema  que  usan  en las  cajas  es  muy  lento. 2°)No  me  manden  a  Servipag,es  mala  y  multitudinaria  la  cantidad  de  personas. 3°) Encuentro  rasca  indicarles  a  mis  vendedores que  cobren  cheque  en  servipag.  Este  es  un  reclamo  aunque  tengo  claro que  no lo  van  a  tomar encuenta.  Muchas  gracias.	15	4
Mala gestión y servicio entregado por Ejecutiva.  Generé un reclamo el 13/10/2017 9:15 hrs; por atrasos en 2 operaciones de hipotecarios, se cerró una operación donde me cobraron 2 dividendos, cuando la ejecutiva me había indicado que esto no pasaría, reclamo que generé el 05/01/2018 8:51 hrs; y sobre el cual no se me ha dado respuesta ni se me contactó a la fecha.  Ahora respecto a la 2da operación de compra de hipotecario, fui 2 veces a Notaria a firmar la escritura, encontrando errores de dir	15	5
Hola Paula,  Favor de crear la siguiente cuenta corriente para transferencia a terceros:  Inmobiliaria Berta Estefania Richter Soto EIRL RUT 76.495.594-3 Banco: Santander Cta. Corriente:70089386  Gracias,  Francisco  	15	5
Buenas tardes Angélica Rivera  La razón de mi reclamo se debe a varios hechos: 1.- Mala atención de la persona que me atendió a las 8:59, al parecer personal de Call Center. 2.- El número al cual la he llamado otras veces(lo tengo grabado), esta vez salía una grabación que decía que ese número estaba vacante.  Se lo hice saber a la Asistente Sara Moya (9:15a.m.), quién me dijo que era el mismo número y que usted estaba allí, pero que le dijera el motivo de mi llamada. Le comuniqué que hoy, al in	15	2
Karen, Hoy me llamaron de la corredora de seguros del banco para ofrecerme un producto que sinceramente no me interesa.  Te agradeceré hacer la gestión que sea necesaria para que se me excluya de cualquier clase de publicidad u oferta relacionada al banco por cualquier medio de contacto perosnal (esto ya lo he pedido antes) o ingresaré el caso bajo la ley "no molestar" del sitio del Sernac como último recurso.  Gracias. Alexis	15	1
Buenas tardes    Ayer quedaron de mandar durante la mañana mi tarjeta de crédito. Esta no llego y pasado el horario de entrega me llamo una señorita diciendo q se le presentó un problema con su auto, encuentro una falta de respeto ya que yo separe la mañana para este trámite y no tuvieron ningún criterio de llámarme antes. Me llamaron bien pasada la hora de entrega.   Y aún nadie me llama para reagendar el trámite.  Espero una respuesta pronto.  Gracias  Carolina Vergara 	15	5
Buenas tardes.  He escrito 3 veces solicitando info y documentación para renegociación ofrecida.  Me llaman TODOS los dias, para cobrarme, pero no contestan mi requerimiento y solicitud    GRACIAS  Andrea T  	15	5
Cierro la cuenta el día lunes, y aprovecho de manifestar que ha sido un año y medio con ustedes, período en que demostraron ser el PEOR banco con el que he trabajado, es más, la PEOR empresa con la que me he relacionado. Son una organización con serios problemas de gestión, como cliente me han tratado pésimo, me han dado informaciones erróneas, me han cobrado comisiones en el plan que no estaban contempladas, los distintos ejecutivos por los que pasé jamas resolvieron un problema, el jefe de ofi	15	4
hoy en sucursal agustinas, para que la fila de titulares avanzara 1 cliente demoró 15 minutos! no se supone ue los titulares tenemos una file privilegiada? antes del sistema de filas nuevo, NUNCA había tenido que esperar más de 5 minutos para que me atendieran.	15	5
Quisiera solicitar información del correo del gerente de personas, para escribirle directamente a el por mi reclamo, ya que la ejecutiva de cuentas, ni su jefa han solucionado mi problema. Ademas informar que reclamo esta en Serna financiero.   Saludos, Andrea	15	4
Estimada Miriam,  Hoy alrededor de las 16:15 hrs. recibí un mail proveniente de la corredora de inversiones con una actualización sobre datos de inversión. Para mi sorpresa, ese mail incluía el nombre y correo electrónico de todos los clientes, incluyendo el mío. Esto es una grave falta a mi privacidad y la de todos los clientes involucrados.  Solicito hacer llegar este reclamo para que revisen la forma de informar sin incluir información privada.  Muchas gracias. Andrea Fischer.-	15	98
LAMENTABLEMENTE HACE MÁS DE UN AÑOS QUE ESTE BANCO NO ME DA MÁS COSAS QUE PROBLEMAS.  HOY LLAMÉ AL SERVICIO DE ATENCIÓN AL CLIENTE, AL REDEDOR DE LAS 8:50 AM, FUI ATENDIDA POR UNA NIÑA LLAMADA MARIANA: CURIOSAMENTE EN 2 OPORTUNIDADES SE CORTÓ LA LLAMADA, PÉSIMA DISPOSICIÓN A AYUDAR, MOLESTÁNDOSE PORQUE LE PE PEDÍA QUE ME EXPLICARA TEMAS QUE ELLA DOMINA Y CLARAMENTE YO QUE NO TRABAJO EN BANCO NO ERA TAN EXPERTA PARA COMPRENDERLO. CERO PACIENCIA, MAL SERVICIO, MAL HECHO SU TRABAJO Y A MI NO ME ATI	15	2
Estimados llevo meses comunicándome con mi ejecutiva, vía mail y preguntando en la banca telefónica por ella y la respuesta es que no se encuentra en estos momentos. Hoy llamo a su teléfono personal y me cuenta que lleva un buen tiempo fuera del banco. He tenido algunos problemas que solucionar y encuentro insólito que en la página siga apareciendo como ejecutiva y nadie se de él tiempo de informar a sus clientes, el dicho que el banco lo hace el ejecutivo es muy cierto. Hoy esto me habla muy ma	15	4
Buenos tardes Estoy solicitando el traslado de mi cuenta a la sucursal Moneda desde fines de Noviembre del 2017 y aun no recibo ninguna información concreta. Hace un mes pase a la sucursal Moneda y me entreviste  con una ejecutiva la cual tomo contacto con mi ejecutiva y esta ultima le manifestó que el traslado se había efectuado pero mis antecedentes estaban extraviados. Ruego solucionar el problema a la brevedad. Atte. Hernán Zapata	15	5
Por favor eliminar clave de contacto ya que estoy en CALIFORNIA EN USA, Y Uds. no mandan la clave por ue NO tienen conneccion al extranjero. Esta manana hicieron la inscripcion de cuenta de Dn Rafael Cespedes P pero NO ES  lo que YO queria tenian que liberar la clave del telefono. Ademas cuando hable en persona en Chile con SRa, MOnica Pajkuric le dijimos lo mismo y nos dijo que no habria mas problema. Hoy la llamamos y esta en reunion todo el dia, asi que nos atendio la Sra Vanessa Caceres. sol	15	5
Estimado Adrián: le escribo muy molesta porque recibí recien un llamado para ofrecerme"un premio a mi fidelidad" despues de escuchar una latera explicación resulta que se trata de venderme una póliza de un nuevos seguro. Me parece muy mal que engañosamente me hagan perder el tiempo no diciendo desde el principio que era para ofrecerme un seguro. Esto en vez de fidelidad produce tal rechazo que me dan ganas de irme del banco. Encuentro que esas ofertas deben hacerse por internet y no ocupando nue	15	1
Buenas tardes Solicite la emisión de certificado de Security pesos el viernes pasado, pero la persona que me atendió Paulina Tudela me dice que es imposible ya que se puede desde 200.000 en adelante. Consulte antes con Travel Security y me dicen que se puede emitir en forma manual dicho certificado, tengo actualmente 177.351  Le explique esta situación a la sra Tudela pero no me brinda ninguna ayuda.  Le solicite pedir autorización a un superior pero su disposicion a ayudar es nula. Cabe mencion	15	5
Buenas tardes, vengo solicitando la TC en la sucursal de Rancagua, desde hace tiempo, pero no he tenido noticias al respecto, favor me pueden enviar la TC a la sucursal de Rancagua, gracias!!  Saludos cordiales, Juan Ponce	15	5
Estimada Mariela; Favor confirmar si esta vez las escrituras solicitadas por abogado del banco fueron recepcionadas correctamente, dado que la vez anterior confirmaron y al parecer no revisaron bien los archivos que envió mi corredor de propiedades. Confirmar si la operación se encontrará aprobada durante el mes de agosto 2018, dado que estamos con mi pareja desde abril gestionando esta compra-venta con el banco y consideramos que ya a transcurrido un plazo más que prudente. Atenta a sus comenta	15	4
pesimo servicios desde la banca telefonica y peor aun de mi ejecutiva de cuenta. imposible contactar con mi ejecutiva, y servicio telefonica en entre respuestas distintas respecto de la accion a realizar para la reposicion de mi tarjeta de credito	15	4
Mala atención telefónica , arrogante  , mala disposición a solucionar problema y en  general todo malo no puede trabajar ahi . solo se requiere dar solucionar a un problema suscitado hace 4 meses donde la ejecutiva Pamela Decinti no da ayuda de nada aludiendo que llamo en su oportunidad Enero  pero de ahi no ha hecho nada .   Saludos	15	2
Sres Bco Security  Desde noviembre del año pasado que estoy solicitando cambio de sucursal y no obtengo respuesta ni de la ejecutiva como tampoco del banco, Que sucede? Me entere a través de la ejecutiva de la sucursal moneda (hacia donde solicité mi traslado)quien converso con mi ejecutiva y ésta le manifestó que mis documentos se extraviaron. Hace un mes escribi por este medio y tampoco tengo respuesta. Quien es la persona responsable de solucionar estos temas? Doy una semana para mis requerim	15	5
No me aparecen las cuentas inscritas para transferencias ! Que pasa con el banco cada dia mas errores!! 	15	4
HASTA CUANDO ME VAN A LLAMAR DEL 22 9016589???  Paulina algo, dijo que se llamaba la mujer que llama.  AYER HICE UN RECLAMO POR LAS MOLESTAS LLAMADAS DE ESTE NUMERO. Y HOY, EN VEZ DE TERMINAR. CONTINUAN.  DEJENME EN PAZ!!  Si me llaman; estando al día. No quiero ni imaginar como llaman si uno está atrasado en los pagos....uufffff	15	1
hoy fui a la sucursal Los Cobres de Vitacura a realizar una inversión, no se encontraba nadie en los escritorios ni cajas, solo una persona en el mesón de atención al cliente, por lo que le solicité avisara a la ejecutiva de inversiones para que me atendiera, esta persona subió al segundo piso de la sucursal y bajó diciendo que todos se encontraban en reunión y que no podían atenderme, le insistí que la atención al cliente eras primordial, que se reunieran cuando no hubiera clientes, volvió a su	15	4
Estimado Banco Security, buenas tardes:  El presente tiene por objeto manifestar mi más sincera disconformidad y molestia con la calidad de servicio entregada por Banco Security, a través de la Ejecutiva de Cuentas: Sra. Ana María Cofré y su Asistente Comercial Sra. Cecilia Rubilar , sumado también a las 2 llamadas que he recibido desde plataforma de atención al cliente.  Llegué hace 1 año a su banco desde ITAU, donde me retiré producto de los efectos negativos que esta última institución bancar	15	4
buenas tardes, he llamado al banco para solicitar hablar con mi ejecutiva, y me encuentro con la sorpresa que me han cambiado ejecutiva, lo cual me provoca un poco de molestia por no avisarme ni llamar para yo estar al tanto de esto,esperando que la persona que reemplaza a paula se presente y tomar nuevas propuestas de negocios, gracias, y esperando pronta respuesta del banco	15	4
Solicité por correo electrónico una póliza de seguros de mi departamento a mi ejecutiva Carolina Pizarro, quien esta de vacaciones, según la respuesta automática, instruyéndome a contactar a Max Edwards y Karin Vallejos, lo que hice, pero ninguno de ellos ha acusado recibo del correo, ni me han respondido hasta la fecha.  Me urge la póliza porque la esta solicitando la administración del edificio.   En espera de una solución, les saluda Atte.	15	5
Hace más de un mes que realicé una consulta por seguros de cesantía cobrados en mi cuenta sin tener respuesta del motivo de estos.	15	5
El 14 de marzo pagué la deuda de mi TC puesto que un par de días antes solicité que me cerrarán todos mis productos. Estuve en el Banco y firmé solicitud que me presentó la Srta. Judith. Y quizás fue una semana antes del 14 de marzo. A la fecha, mis productos siguen activos. He reclamado un montón de veces a la ejecutiva Pamela Contreras quien aparte de defender la burocracia y el mal servicio del Banco, todavía NO ME CIERRA MIS PRODUCTOS.  Y para colmo me hicieron un cargo en al cuenta por un s	15	5
